#   Z    A  M_ej/M_sun
   52  131   1.350e-05
   52  132   5.025e-05
   52  133   6.951e-06
   52  134   2.585e-05
   52  135   6.521e-07
   52  136   1.646e-07
   52  137   3.672e-13
   52  138   9.424e-14
   52  139   6.818e-15
   52  140   1.935e-15
   52  141   4.966e-16
   52  142   3.293e-16
   52  143   1.140e-16
   52  144   8.742e-17
   52  145   2.292e-17
   52  146   8.644e-18
   53  119   2.352e-13
   53  120   2.845e-16
   53  121   2.776e-14
   53  122   4.147e-15
   53  123   7.326e-16
   53  125   1.796e-16
   53  127   2.748e-14
   53  129   7.936e-10
   53  130   2.886e-15
   53  131   2.386e-07
   53  132   5.029e-09
   53  133   3.510e-07
   53  134   6.849e-07
   53  135   1.758e-05
   53  136   3.166e-06
   53  137   7.720e-07
   53  138   3.272e-10
   53  139   4.053e-13
   53  140   7.293e-14
   53  141   2.245e-14
   53  142   3.762e-15
   53  143   8.834e-16
   53  144   4.330e-16
   53  145   4.887e-16
   53  146   1.857e-16
   53  147   1.065e-16
   53  148   2.524e-17
   53  149   8.317e-18
   54  122   5.079e-12
   54  123   1.021e-13
   54  124   1.198e-11
   54  125   2.890e-13
   54  126   7.630e-14
   54  127   4.186e-16
   54  128   7.565e-16
   54  130   3.118e-18
   54  131   6.734e-12
   54  132   1.223e-11
   54  133   1.156e-10
   54  134   7.465e-09
   54  135   3.690e-08
   54  136   2.537e-06
   54  137   6.124e-06
   54  138   1.996e-06
   54  139   1.643e-06
   54  140   5.487e-08
   54  141   2.912e-13
   54  142   1.680e-13
   54  143   3.232e-14
   54  144   1.437e-14
   54  145   1.793e-15
   54  146   1.454e-15
   54  147   6.185e-16
   54  148   4.173e-16
   54  149   1.835e-16
   54  150   6.479e-17
   54  151   1.597e-17
   54  152   3.917e-18
   55  123   4.548e-13
   55  124   4.747e-16
   55  125   1.076e-11
   55  126   2.623e-14
   55  127   1.234e-13
   55  128   4.370e-15
   55  129   2.254e-15
   55  131   7.595e-18
   55  133   4.761e-15
   55  135   3.151e-11
   55  136   7.369e-16
   55  137   1.306e-06
   55  138   1.429e-07
   55  139   5.970e-06
   55  140   2.485e-06
   55  141   3.221e-07
   55  142   4.027e-13
   55  143   3.377e-13
   55  144   1.474e-13
   55  145   5.967e-14
   55  146   1.652e-14
   55  147   7.527e-15
   55  148   1.952e-15
   55  149   1.732e-15
   55  150   6.810e-16
   55  151   3.988e-16
   55  152   1.520e-16
   55  153   4.867e-17
