#   Z    A  M_ej/M_sun
   65  163   5.085e-07
   65  164   5.309e-07
   65  165   3.502e-07
   65  166   1.025e-07
   65  167   4.177e-08
   65  168   3.394e-10
   65  169   1.541e-12
   65  171   2.387e-14
   66  154   5.384e-13
   66  155   2.559e-16
   66  156   8.236e-14
   66  157   2.694e-16
   66  158   1.117e-17
   66  160   1.122e-17
   66  161   6.233e-12
   66  162   4.218e-09
   66  163   1.506e-08
   66  164   1.238e-07
   66  165   1.845e-07
   66  166   9.356e-07
   66  167   7.318e-07
   66  168   4.380e-07
   66  169   1.121e-07
   66  170   4.448e-07
   66  171   6.184e-11
   66  172   2.116e-10
   66  173   2.394e-17
   67  155   6.799e-16
   67  157   2.095e-16
   67  160   5.396e-18
   67  161   8.309e-18
   67  162   2.197e-17
   67  163   2.614e-16
   67  164   1.272e-15
   67  165   6.869e-10
   67  166   1.342e-10
   67  167   9.507e-08
   67  168   4.292e-08
   67  169   3.549e-07
   67  170   5.443e-07
   67  171   2.456e-07
   67  172   4.722e-08
   67  173   7.146e-08
   67  174   5.161e-12
   67  175   9.477e-13
   68  160   1.117e-14
   68  161   1.461e-17
   68  162   3.905e-18
   68  164   2.725e-17
   68  165   7.373e-18
   68  166   3.472e-14
   68  167   2.364e-10
   68  168   7.750e-09
   68  169   5.188e-08
   68  170   1.358e-07
   68  171   4.731e-07
   68  172   3.705e-07
   68  173   4.727e-07
   68  174   3.956e-07
   68  175   2.293e-07
   68  176   4.768e-08
   68  177   1.850e-09
   68  178   4.425e-12
   68  179   9.099e-15
   69  161   6.767e-18
   69  163   7.124e-18
   69  168   6.198e-18
   69  169   1.582e-12
   69  170   9.192e-18
   69  171   6.228e-10
   69  172   8.463e-11
   69  173   3.185e-07
   69  174   1.342e-07
   69  175   2.978e-07
   69  176   3.102e-07
   69  177   1.306e-07
   69  178   2.859e-09
   69  179   1.156e-10
   69  180   2.828e-14
   69  181   3.919e-17
   70  166   5.787e-17
   70  171   2.356e-16
   70  172   9.107e-15
   70  173   3.068e-10
   70  174   1.435e-08
   70  175   1.213e-08
   70  176   1.429e-07
   70  177   2.036e-07
   70  178   2.654e-07
   70  179   2.404e-07
   70  180   1.900e-07
   70  181   2.381e-08
   70  182   1.424e-09
   70  183   4.335e-12
   70  184   2.401e-13
   70  186   1.439e-16
   70  187   4.741e-18
   71  173   4.499e-18
   71  174   5.974e-18
   71  175   7.952e-13
   71  177   1.028e-09
   71  178   2.932e-09
   71  179   3.007e-08
   71  180   9.282e-08
   71  181   7.326e-08
   71  182   1.010e-07
   71  183   6.461e-08
   71  184   8.850e-09
   71  185   4.666e-10
   71  186   1.254e-12
   71  187   3.905e-14
   72  176   1.858e-17
   72  177   4.057e-14
   72  178   4.736e-11
   72  179   5.552e-11
   72  180   9.678e-09
   72  181   1.557e-08
   72  182   5.481e-08
   72  183   1.167e-07
   72  184   1.951e-07
   72  185   1.172e-07
   72  186   1.660e-07
   72  187   1.901e-11
   72  188   1.296e-07
   72  189   6.015e-10
   72  190   4.831e-10
   72  191   8.876e-17
   72  192   2.081e-15
   73  180   8.007e-18
   73  181   1.112e-13
   73  183   1.185e-09
   73  184   6.165e-10
   73  185   3.472e-08
   73  186   7.337e-08
   73  187   3.006e-07
   73  188   9.446e-08
   73  189   4.252e-09
   73  190   6.866e-10
   73  191   5.008e-09
   73  192   9.119e-15
   73  193   2.132e-12
   74  182   2.027e-16
   74  183   6.351e-14
   74  184   5.259e-13
   74  185   3.630e-10
   74  186   3.915e-09
   74  187   1.520e-07
   74  188   3.811e-07
   74  189   3.933e-07
   74  190   4.062e-07
   74  191   3.345e-07
   74  192   4.522e-07
   74  193   1.892e-08
   74  194   2.194e-07
   74  195   1.210e-10
   74  196   6.046e-12
   75  185   1.185e-15
   75  187   5.583e-11
   75  188   2.017e-12
   75  189   2.999e-08
   75  190   1.024e-08
   75  191   3.500e-07
   75  192   5.882e-08
   75  193   1.310e-06
   75  194   5.553e-07
   75  195   1.647e-09
   75  196   1.262e-11
   75  197   5.467e-08
   75  198   1.871e-14
   75  199   6.272e-10
   75  200   1.472e-12
   76  188   8.054e-16
   76  189   9.140e-12
   76  190   1.612e-09
   76  191   1.927e-08
   76  192   2.044e-07
   76  193   2.140e-07
   76  194   3.381e-06
   76  195   3.858e-06
   76  196   2.166e-06
   76  197   3.482e-06
   76  198   2.050e-06
   76  199   2.749e-09
   76  200   1.295e-09
   76  201   2.000e-08
   76  202   5.602e-16
   77  191   3.101e-13
   77  193   5.527e-11
   77  194   6.328e-13
   77  195   4.069e-07
   77  196   3.645e-08
   77  197   1.144e-06
   77  198   3.180e-07
   77  199   1.912e-08
   77  200   9.352e-08
   77  201   9.843e-07
   77  202   4.420e-09
   77  203   5.445e-13
   78  194   2.049e-16
   78  195   1.327e-09
   78  196   2.531e-08
   78  197   1.006e-07
   78  198   3.468e-06
   78  199   1.128e-05
   78  200   1.078e-05
   78  201   3.647e-06
   78  202   1.057e-06
   78  203   1.472e-09
   78  204   7.144e-10
   79  197   2.929e-11
   79  198   3.536e-17
   79  199   3.012e-07
   79  200   1.117e-08
   79  201   9.853e-07
   79  202   1.614e-10
   79  203   1.795e-07
   79  204   7.942e-08
   79  205   3.808e-08
   79  207   9.053e-13
   80  199   2.954e-11
   80  200   1.013e-10
   80  201   1.538e-08
   80  202   2.256e-10
   80  203   2.409e-07
   80  204   2.329e-07
   80  205   2.139e-07
   80  206   1.030e-07
   80  207   1.475e-07
   80  208   2.521e-07
   80  209   5.332e-09
   80  210   6.138e-17
   81  203   1.932e-12
   81  204   6.125e-18
   81  205   3.306e-08
   81  206   1.260e-08
   81  207   6.126e-08
   81  208   6.015e-09
   81  209   5.940e-08
   81  210   1.703e-07
   81  211   6.468e-10
   81  212   4.179e-17
   81  213   1.067e-07
   81  214   2.617e-17
   82  206   1.790e-09
   82  207   8.139e-09
   82  208   1.494e-09
   82  209   3.390e-08
   82  210   2.231e-07
   82  211   1.468e-07
   82  212   8.446e-08
   82  213   1.051e-07
   82  214   1.682e-07
   82  215   7.196e-08
   82  216   1.958e-07
   82  217   3.188e-10
   82  218   7.230e-10
   82  219   1.804e-11
   82  220   1.792e-15
   82  221   2.196e-12
   83  209   1.017e-10
   83  210   1.436e-13
   83  211   3.023e-09
   83  212   1.384e-10
   83  213   6.769e-09
   83  214   6.452e-09
   83  215   3.821e-08
   83  216   7.939e-09
   83  217   1.291e-08
   83  218   2.955e-08
   83  219   6.223e-09
   83  220   2.598e-09
   83  221   1.610e-12
   83  222   3.410e-15
   83  223   1.969e-14
   84  210   2.075e-17
   84  211   3.386e-14
   84  213   8.989e-18
   84  214   8.888e-16
   84  215   1.502e-13
   84  216   1.101e-11
   84  217   2.059e-10
   84  218   9.176e-08
   84  219   2.932e-08
   84  220   9.835e-08
   84  221   7.609e-08
   84  222   1.171e-07
   84  223   1.285e-09
   84  224   1.781e-11
   84  225   2.091e-14
   84  227   5.116e-18
   85  217   1.650e-14
   85  218   1.469e-13
   85  219   1.156e-09
   85  220   1.128e-08
   85  221   4.444e-08
   85  222   8.206e-09
   85  223   7.055e-08
   85  224   2.255e-08
   85  225   9.717e-09
   85  226   2.824e-10
   85  227   2.287e-11
   85  228   1.206e-12
   85  229   3.982e-16
   86  219   2.289e-12
   86  220   9.794e-10
   86  221   1.225e-08
   86  222   5.991e-09
   86  223   1.189e-07
   86  224   2.579e-08
   86  225   7.979e-08
   86  226   1.932e-07
   86  227   1.199e-08
   86  228   1.343e-07
   86  229   2.159e-09
   86  230   1.789e-11
   86  231   1.375e-15
   86  232   7.291e-14
   87  221   1.461e-10
   87  222   2.388e-16
   87  223   2.667e-09
   87  224   1.259e-10
   87  225   1.200e-08
   87  226   1.503e-08
   87  227   1.223e-07
   87  228   9.019e-08
   87  229   1.146e-07
   87  230   4.560e-09
   87  231   6.747e-09
   87  232   1.146e-11
   87  233   1.554e-10
   87  234   1.593e-14
   87  235   4.870e-16
   88  222   7.141e-18
   88  223   4.415e-11
   88  224   1.483e-11
   88  225   1.387e-09
   88  226   1.110e-08
   88  227   3.978e-08
   88  228   1.189e-07
   88  229   1.725e-07
   88  230   7.406e-08
   88  231   1.231e-07
   88  232   1.269e-07
   88  233   2.378e-08
   88  234   3.316e-08
   88  235   1.885e-09
   88  236   7.558e-12
   88  237   5.877e-14
   88  238   3.226e-17
   89  225   2.092e-14
   89  227   4.172e-10
   89  228   1.903e-14
   89  229   2.480e-08
   89  230   4.748e-10
   89  231   6.423e-08
   89  232   2.528e-08
   89  233   9.153e-08
   89  234   9.219e-08
   89  235   1.033e-07
   89  236   3.029e-09
   89  237   2.216e-09
   89  238   1.114e-10
   89  239   1.418e-11
   89  240   5.087e-16
   89  241   2.283e-13
   90  227   1.134e-17
   90  228   1.790e-17
   90  229   1.467e-10
   90  230   1.042e-10
   90  231   4.174e-09
   90  232   7.214e-09
   90  233   2.624e-08
   90  234   1.286e-07
   90  235   1.269e-07
   90  236   7.137e-08
   90  237   1.178e-07
   90  238   1.457e-07
   90  239   5.615e-08
   90  240   1.625e-08
   90  241   1.202e-09
   90  242   1.896e-09
   90  243   2.917e-12
   90  244   2.950e-15
   90  245   7.032e-17
   91  231   9.143e-13
   91  233   4.959e-10
   91  234   1.797e-12
   91  235   9.623e-09
   91  236   1.379e-09
   91  237   2.112e-08
   91  238   1.242e-08
   91  239   9.699e-08
   91  240   3.204e-08
   91  241   7.586e-08
   91  242   9.414e-10
   91  243   4.153e-09
   91  244   1.457e-11
   91  245   8.426e-15
   91  246   6.658e-15
   92  233   3.847e-15
   92  234   1.496e-15
   92  235   1.431e-10
   92  236   6.629e-11
   92  237   1.155e-09
   92  238   2.972e-09
   92  239   5.340e-10
   92  240   3.976e-08
   92  241   9.725e-08
   92  242   2.245e-08
   92  243   1.129e-08
   92  244   8.967e-09
   92  245   1.342e-09
   92  246   4.651e-11
   92  247   3.280e-12
   92  248   2.532e-14
   92  249   2.685e-14
   92  251   2.117e-16
   93  237   3.947e-14
   93  239   8.851e-12
   93  240   2.197e-11
   93  241   2.088e-09
   93  242   7.658e-10
   93  243   1.147e-08
   93  244   5.436e-09
   93  245   3.212e-09
   93  246   2.487e-10
   93  247   5.155e-10
   93  248   3.267e-13
   93  249   2.657e-14
   93  250   1.504e-15
   93  251   9.289e-17
   94  239   7.634e-16
   94  240   1.169e-13
   94  241   5.356e-11
   94  242   1.492e-10
   94  243   3.097e-09
   94  244   1.363e-09
   94  245   3.196e-09
   94  246   9.799e-09
   94  247   1.276e-08
   94  248   7.588e-09
   94  249   9.805e-09
   94  250   3.860e-10
   94  251   2.632e-11
   94  252   7.188e-12
   94  253   1.797e-12
   94  254   2.878e-17
   95  243   3.504e-12
   95  244   2.204e-17
   95  245   2.327e-12
   95  246   4.423e-13
   95  247   2.826e-12
   95  248   1.205e-09
   95  249   3.339e-09
