#   Z    A  M_ej/M_sun
   58  136   9.654e-08
   58  137   5.943e-10
   58  138   1.128e-08
   58  139   2.984e-10
   58  140   4.078e-07
   58  141   5.514e-11
   58  142   3.821e-10
   58  143   3.990e-08
   58  144   4.930e-07
   58  145   3.937e-07
   58  146   4.854e-07
   58  147   1.235e-07
   58  148   2.036e-07
   58  149   1.884e-11
   58  150   9.905e-12
   58  151   3.564e-12
   58  152   2.783e-12
   58  153   1.594e-12
   58  154   1.175e-12
   58  155   7.629e-13
   58  156   3.067e-13
   58  157   2.173e-13
   58  158   8.123e-14
   58  159   2.935e-14
   58  160   1.244e-14
   58  161   3.180e-15
   59  135   2.466e-09
   59  136   1.114e-10
   59  137   4.604e-08
   59  138   1.015e-10
   59  139   2.050e-08
   59  140   7.982e-11
   59  141   9.495e-08
   59  142   1.486e-10
   59  143   9.681e-11
   59  144   1.292e-11
   59  145   1.070e-07
   59  146   3.581e-08
   59  147   2.330e-07
   59  148   3.346e-07
   59  149   2.754e-07
   59  150   1.425e-10
   59  151   2.785e-08
   59  152   7.752e-12
   59  153   9.454e-12
   59  154   4.085e-12
   59  155   2.000e-12
   59  156   8.416e-13
   59  157   4.439e-13
   59  158   2.951e-13
   59  159   1.320e-13
   59  160   7.609e-14
   59  161   3.531e-14
   59  162   1.034e-14
   59  163   4.370e-15
   59  164   1.131e-15
   60  140   2.910e-07
   60  141   1.370e-08
   60  142   1.248e-07
   60  143   2.243e-11
   60  144   2.396e-10
   60  145   1.596e-10
   60  146   1.666e-09
   60  147   1.126e-08
   60  148   1.090e-07
   60  149   1.538e-07
   60  150   5.868e-07
   60  151   6.739e-07
   60  152   7.016e-07
   60  153   1.380e-07
   60  154   9.839e-08
   60  155   1.626e-09
   60  156   2.359e-11
   60  157   3.538e-12
   60  158   1.429e-12
   60  159   8.885e-13
   60  160   3.089e-13
   60  161   1.409e-13
   60  162   1.130e-13
   60  163   3.997e-14
   60  164   1.786e-14
   60  165   5.168e-15
   60  166   2.482e-15
   61  143   7.643e-08
   61  144   2.118e-11
   61  145   4.232e-11
   61  146   8.088e-14
   61  147   3.005e-12
   61  148   3.137e-14
   61  149   8.500e-10
   61  150   9.150e-13
   61  151   4.565e-08
   61  152   5.901e-08
   61  153   6.961e-07
   61  154   7.609e-07
   61  155   3.739e-07
   61  156   1.570e-08
   61  157   5.424e-09
   61  158   2.005e-11
   61  159   1.383e-12
   61  160   1.170e-12
   61  161   5.027e-13
   61  162   2.340e-13
   61  163   2.215e-13
   61  164   7.174e-14
   61  165   3.856e-14
   61  166   1.352e-14
   61  167   9.437e-15
   61  168   2.335e-15
   62  142   1.178e-08
   62  143   4.032e-09
   62  144   2.108e-07
   62  145   3.139e-11
   62  146   4.160e-10
   62  147   1.583e-11
   62  148   1.194e-10
   62  149   4.189e-13
   62  150   5.481e-12
   62  151   1.294e-11
   62  152   8.206e-09
   62  153   9.741e-08
   62  154   2.415e-07
   62  155   1.007e-06
   62  156   1.483e-06
   62  157   1.288e-06
   62  158   1.542e-06
   62  159   5.890e-09
   62  160   2.518e-09
   62  161   1.270e-11
   62  162   1.396e-12
   62  163   4.896e-13
   62  164   5.754e-13
   62  165   1.969e-13
   62  166   8.937e-14
   62  167   2.291e-14
   62  168   2.352e-14
   62  169   6.420e-15
   62  170   3.631e-15
   63  143   9.303e-11
   63  144   2.068e-13
   63  145   3.433e-09
   63  146   1.836e-12
   63  147   6.065e-12
   63  148   2.640e-13
   63  149   4.057e-11
   63  150   4.750e-13
   63  151   1.097e-11
   63  152   8.155e-14
   63  153   1.760e-11
   63  154   1.409e-14
   63  155   2.794e-08
   63  156   2.216e-09
   63  157   1.541e-07
   63  158   3.245e-07
   63  159   1.129e-06
   63  160   3.250e-07
   63  161   1.452e-07
   63  162   5.722e-09
   63  163   6.913e-10
   63  164   4.710e-12
   63  165   7.396e-13
   63  166   2.118e-13
   63  167   1.302e-13
   63  168   4.226e-14
   63  169   4.942e-14
   63  170   1.507e-14
   63  171   7.546e-15
   63  172   3.151e-15
   64  152   5.171e-09
   64  153   1.647e-10
   64  154   1.010e-08
   64  155   1.060e-09
   64  156   1.020e-07
   64  157   2.826e-10
   64  158   4.121e-09
   64  159   5.763e-08
   64  160   1.008e-06
   64  161   1.056e-06
   64  162   1.433e-06
   64  163   6.826e-07
   64  164   4.037e-07
   64  165   4.157e-09
   64  166   9.438e-12
   64  167   3.477e-11
   64  168   3.041e-13
   64  169   9.507e-14
   64  170   9.833e-14
   64  171   2.352e-14
   64  172   2.079e-14
   64  173   6.596e-15
   64  174   4.312e-15
   65  153   2.487e-11
   65  154   2.169e-13
   65  155   2.415e-09
   65  156   2.552e-10
   65  157   5.162e-08
   65  158   8.587e-10
   65  159   2.729e-08
   65  160   4.577e-10
   65  161   2.248e-07
   65  162   1.535e-07
   65  163   8.792e-07
   65  164   9.300e-07
   65  165   8.919e-07
   65  166   1.095e-07
   65  167   5.489e-08
   65  168   8.110e-10
   65  169   2.977e-12
   65  170   1.495e-13
   65  171   2.728e-13
   65  172   3.952e-14
   65  173   1.781e-14
   65  174   7.068e-15
   66  154   8.125e-08
   66  155   1.749e-11
   66  156   2.528e-09
   66  157   5.034e-12
   66  158   3.180e-10
   66  159   1.767e-10
   66  160   5.256e-08
   66  161   2.327e-09
   66  162   1.900e-08
   66  163   2.672e-08
   66  164   2.187e-07
   66  165   4.737e-07
   66  166   1.046e-06
   66  167   9.024e-07
   66  168   9.800e-07
   66  169   1.735e-07
   66  170   5.229e-07
   66  171   1.046e-10
   66  172   4.126e-10
   66  173   6.795e-14
   66  174   3.348e-14
   67  155   4.071e-10
   67  156   1.614e-13
   67  157   3.161e-11
   67  158   6.040e-14
   67  159   5.368e-12
   67  160   1.371e-11
   67  161   1.531e-09
   67  162   2.789e-11
   67  163   1.193e-09
   67  164   6.723e-10
   67  165   3.114e-08
   67  166   3.479e-10
   67  167   1.166e-07
   67  168   9.639e-08
   67  169   5.645e-07
   67  170   6.496e-07
   67  171   3.811e-07
   67  172   9.724e-08
   67  173   7.591e-08
   67  174   1.481e-11
   67  175   1.633e-12
   68  160   2.526e-08
   68  161   1.025e-11
   68  162   3.743e-10
   68  163   5.921e-12
   68  164   4.040e-09
   68  165   5.110e-10
   68  166   3.298e-08
   68  167   4.978e-10
   68  168   1.819e-08
   68  169   8.467e-08
   68  170   1.655e-07
   68  171   7.391e-07
   68  172   8.060e-07
   68  173   5.040e-07
   68  174   8.483e-07
   68  175   3.635e-07
   68  176   5.363e-08
   68  177   5.220e-09
   68  178   9.146e-12
   68  179   2.760e-14
   69  161   5.450e-11
   69  162   3.511e-14
   69  163   5.700e-12
   69  164   3.042e-14
   69  165   1.971e-10
   69  166   4.641e-11
   69  167   1.375e-08
   69  168   1.953e-09
   69  169   6.608e-09
   69  170   1.989e-10
   69  171   1.238e-09
   69  172   2.082e-10
   69  173   3.450e-07
   69  174   2.869e-07
   69  175   4.795e-07
   69  176   3.621e-07
   69  177   3.041e-07
   69  178   6.273e-09
   69  179   2.088e-10
   69  180   5.857e-14
   69  181   1.415e-16
   70  166   7.373e-09
   70  167   1.826e-11
   70  168   2.690e-08
   70  169   2.632e-09
   70  170   2.166e-08
   70  171   5.460e-10
   70  172   4.844e-10
   70  173   3.409e-10
   70  174   3.088e-08
   70  175   1.986e-08
   70  176   1.726e-07
   70  177   4.509e-07
   70  178   6.211e-07
   70  179   3.932e-07
   70  180   2.844e-07
   70  181   6.347e-08
   70  182   1.900e-09
   70  183   6.560e-12
   70  184   3.203e-13
   70  186   2.391e-16
   71  167   2.872e-11
   71  168   4.247e-14
   71  169   7.532e-11
   71  170   2.273e-12
   71  171   1.501e-08
   71  172   8.630e-10
   71  173   2.484e-08
   71  174   2.398e-10
   71  175   9.532e-10
   71  176   1.536e-11
   71  177   2.342e-09
   71  178   7.022e-09
   71  179   4.960e-08
   71  180   1.398e-07
   71  181   1.952e-07
   71  182   1.421e-07
   71  183   7.563e-08
   71  184   1.060e-08
   71  185   6.824e-10
   71  186   2.133e-12
   71  187   4.149e-14
   72  174   1.364e-08
   72  175   1.416e-09
   72  176   1.451e-08
   72  177   7.186e-10
   72  178   3.316e-09
   72  179   9.564e-11
   72  180   1.486e-08
   72  181   4.169e-08
   72  182   7.919e-08
   72  183   1.366e-07
   72  184   2.352e-07
   72  185   1.783e-07
   72  186   2.802e-07
   72  187   1.936e-11
   72  188   1.379e-07
   72  189   1.089e-09
   72  190   9.078e-10
   72  191   4.033e-16
   72  192   6.558e-15
   73  175   9.275e-10
   73  176   5.118e-11
   73  177   5.783e-09
   73  178   1.237e-10
   73  179   3.672e-09
   73  180   7.252e-10
   73  181   2.258e-09
   73  182   1.683e-11
   73  183   1.433e-09
   73  184   7.514e-10
   73  185   5.383e-08
   73  186   1.256e-07
   73  187   2.992e-07
   73  188   1.008e-07
   73  189   7.612e-09
   73  190   1.290e-09
   73  191   8.971e-09
   73  192   5.001e-14
   73  193   3.718e-12
   73  194   1.154e-17
   74  178   1.648e-09
   74  179   5.397e-10
   74  180   7.626e-09
   74  181   6.171e-10
   74  182   1.497e-09
   74  183   7.174e-12
   74  184   2.169e-11
   74  185   5.766e-10
   74  186   6.837e-09
   74  187   1.535e-07
   74  188   4.154e-07
   74  189   6.985e-07
   74  190   8.141e-07
   74  191   6.075e-07
   74  192   1.250e-06
   74  193   3.358e-08
   74  194   1.828e-07
   74  195   1.588e-10
   74  196   1.666e-11
   75  179   1.273e-11
   75  180   2.369e-13
   75  181   1.198e-10
   75  182   1.825e-11
   75  183   1.530e-09
   75  184   4.436e-11
   75  185   3.859e-11
   75  186   5.566e-13
   75  187   5.943e-11
   75  188   4.213e-12
   75  189   5.377e-08
   75  190   2.093e-08
   75  191   6.472e-07
   75  192   1.627e-07
   75  193   2.452e-06
   75  194   4.627e-07
   75  195   2.101e-09
   75  196   3.481e-11
   75  197   4.896e-08
   75  198   7.111e-14
   75  199   2.939e-10
   75  200   7.670e-13
   76  182   2.881e-11
   76  183   3.433e-13
   76  184   2.299e-11
   76  185   6.628e-12
   76  186   1.998e-10
   76  187   2.572e-12
   76  188   4.883e-12
   76  189   1.663e-11
   76  190   3.377e-09
   76  191   3.635e-08
   76  192   5.760e-07
   76  193   4.100e-07
   76  194   2.871e-06
   76  195   4.323e-06
   76  196   5.671e-06
   76  197   3.186e-06
   76  198   1.298e-06
   76  199   1.277e-09
   76  200   5.425e-10
   76  201   8.114e-09
   76  202   1.057e-14
   77  183   3.939e-14
   77  184   3.453e-16
   77  185   1.129e-12
   77  186   1.370e-13
   77  187   2.764e-12
   77  188   7.752e-14
   77  189   3.058e-12
   77  190   1.864e-14
   77  191   4.421e-12
   77  192   1.416e-15
   77  193   1.084e-10
   77  194   5.496e-13
   77  195   4.574e-07
   77  196   9.603e-08
   77  197   1.064e-06
   77  198   2.013e-07
   77  199   8.692e-09
   77  200   3.591e-08
   77  201   3.886e-07
   77  202   1.277e-09
   77  203   1.569e-13
   78  190   9.673e-12
   78  191   1.787e-14
   78  192   2.783e-12
   78  193   1.569e-13
   78  194   3.988e-13
   78  195   1.504e-09
   78  196   6.782e-08
   78  197   9.561e-08
   78  198   2.214e-06
   78  199   4.941e-06
   78  200   4.038e-06
   78  201   1.441e-06
   78  202   3.088e-07
   78  203   3.298e-10
   78  204   1.639e-10
   79  191   6.660e-13
   79  192   3.014e-16
   79  193   1.014e-13
   79  194   2.892e-15
   79  195   2.415e-13
   79  196   3.031e-15
   79  197   2.930e-11
   79  198   7.041e-16
   79  199   1.335e-07
   79  200   4.247e-09
   79  201   3.924e-07
   79  202   5.982e-11
   79  203   3.913e-08
   79  204   1.807e-08
   79  205   7.379e-09
   79  206   2.241e-17
   79  207   1.563e-13
   80  194   8.268e-12
   80  195   2.066e-15
   80  196   4.257e-15
   80  197   4.993e-15
   80  198   1.559e-13
   80  199   1.343e-11
   80  200   3.923e-11
   80  201   6.199e-09
   80  202   8.301e-11
   80  203   5.290e-08
   80  204   5.336e-08
   80  205   4.133e-08
   80  206   3.094e-08
   80  207   2.492e-08
   80  208   2.994e-08
   80  209   4.089e-09
   80  210   1.032e-15
   81  195   1.073e-13
   81  196   1.442e-17
   81  197   2.131e-16
   81  198   1.725e-16
   81  199   3.390e-14
   81  200   1.163e-14
   81  201   1.857e-13
   81  202   2.934e-14
   81  203   4.944e-13
   81  204   4.804e-15
   81  205   6.410e-09
   81  206   3.770e-09
   81  207   1.628e-08
   81  208   7.124e-10
   81  209   2.084e-08
   81  210   3.403e-08
   81  211   2.229e-10
   81  212   5.473e-17
   81  213   2.370e-08
   81  214   4.606e-16
   82  199   1.068e-12
   82  200   9.187e-16
   82  201   4.257e-16
   82  202   2.604e-14
   82  203   1.205e-14
   82  204   1.260e-13
   82  205   4.363e-15
   82  206   5.347e-10
   82  207   2.935e-09
   82  208   8.985e-09
   82  209   9.464e-09
   82  210   4.442e-08
   82  211   5.009e-08
   82  212   4.160e-08
   82  213   4.397e-08
   82  214   9.229e-08
   82  215   4.597e-08
   82  216   7.628e-08
   82  217   1.719e-09
   82  218   3.744e-10
   82  219   9.016e-10
   82  220   1.651e-15
   82  221   2.409e-10
   82  222   2.781e-17
   83  200   1.894e-15
   83  205   9.397e-17
   83  206   4.850e-17
   83  207   2.614e-16
   83  208   5.967e-16
   83  209   2.340e-09
   83  210   1.141e-10
   83  211   1.024e-09
   83  212   6.870e-11
   83  213   2.621e-09
   83  214   3.485e-09
   83  215   2.491e-08
   83  216   3.146e-09
   83  217   3.588e-08
   83  218   1.545e-08
   83  219   1.880e-08
   83  220   1.665e-09
   83  221   1.651e-10
   83  222   3.666e-15
   83  223   1.870e-14
   84  210   1.776e-14
   84  211   1.147e-14
   84  214   4.803e-16
   84  215   9.885e-14
   84  216   5.015e-12
   84  217   5.658e-10
   84  218   4.875e-08
   84  219   5.463e-08
   84  220   6.362e-08
   84  221   8.772e-08
   84  222   9.577e-08
   84  223   9.218e-10
   84  224   3.900e-11
   84  225   4.814e-14
   84  227   2.127e-17
   85  217   1.398e-14
   85  218   7.807e-14
   85  219   1.879e-09
   85  220   7.354e-09
   85  221   4.370e-08
   85  222   6.734e-09
   85  223   4.842e-08
   85  224   4.220e-08
   85  225   1.461e-08
   85  226   1.794e-10
   85  227   2.970e-11
   85  228   6.447e-13
   85  229   5.227e-16
   86  218   9.553e-18
   86  219   3.646e-12
   86  220   6.438e-10
   86  221   1.071e-08
   86  222   4.974e-09
   86  223   8.125e-08
   86  224   4.703e-08
   86  225   1.162e-07
   86  226   1.044e-07
   86  227   1.249e-08
   86  228   6.182e-08
   86  229   1.828e-09
   86  230   3.896e-11
   86  231   2.801e-15
   86  232   1.616e-13
   87  221   1.183e-10
   87  222   2.258e-13
   87  223   1.881e-09
   87  224   2.310e-10
   87  225   1.842e-08
   87  226   8.045e-09
   87  227   1.199e-07
   87  228   4.150e-08
   87  229   9.464e-08
   87  230   9.125e-09
   87  231   8.983e-09
   87  232   2.165e-11
   87  233   3.886e-10
   87  234   2.040e-14
   87  235   7.407e-16
   88  222   8.550e-15
   88  223   3.323e-11
   88  224   2.846e-11
   88  225   2.357e-09
   88  226   5.897e-09
   88  227   3.829e-08
   88  228   5.552e-08
   88  229   1.426e-07
   88  230   1.471e-07
   88  231   1.608e-07
   88  232   1.907e-07
   88  233   5.354e-08
   88  234   2.775e-08
   88  235   1.575e-09
   88  236   1.432e-11
   88  237   1.204e-13
   88  238   9.755e-17
   89  225   4.031e-14
   89  227   3.982e-10
   89  228   3.609e-14
   89  229   2.065e-08
   89  230   9.498e-10
   89  231   8.407e-08
   89  232   3.777e-08
   89  233   2.018e-07
   89  234   7.644e-08
   89  235   8.146e-08
   89  236   4.953e-09
   89  237   3.556e-09
   89  238   1.600e-10
   89  239   2.793e-11
   89  240   1.643e-15
   89  241   3.688e-13
   90  227   1.081e-17
   90  228   4.783e-17
   90  229   1.234e-10
   90  230   2.119e-10
   90  231   5.511e-09
   90  232   1.078e-08
   90  233   5.764e-08
   90  234   1.066e-07
   90  235   9.892e-08
   90  236   1.118e-07
   90  237   1.831e-07
   90  238   1.821e-07
   90  239   8.631e-08
   90  240   3.227e-08
   90  241   1.428e-09
   90  242   1.711e-08
   90  243   2.401e-11
   90  244   5.966e-14
   90  245   1.632e-14
   91  231   1.224e-12
   91  232   9.742e-17
   91  233   1.094e-09
   91  234   1.592e-12
   91  235   7.491e-09
   91  236   2.150e-09
   91  237   3.282e-08
   91  238   1.542e-08
   91  239   1.456e-07
   91  240   6.326e-08
   91  241   8.324e-08
   91  242   8.487e-09
   91  243   2.944e-08
   91  244   2.134e-10
   91  245   9.159e-13
   91  246   1.485e-13
   92  233   8.566e-15
   92  234   1.354e-15
   92  235   1.118e-10
   92  236   1.035e-10
   92  237   1.802e-09
   92  238   3.682e-09
   92  239   7.945e-10
   92  240   7.863e-08
   92  241   1.050e-07
   92  242   1.985e-07
   92  243   7.883e-08
   92  244   1.172e-07
   92  245   4.388e-08
   92  246   8.209e-10
   92  247   5.590e-11
   92  248   6.772e-13
   92  249   6.913e-13
   92  250   1.860e-16
   92  251   3.870e-14
   93  237   6.210e-14
   93  238   9.988e-18
   93  239   1.312e-11
   93  240   4.373e-11
   93  241   2.246e-09
   93  242   6.757e-09
   93  243   7.964e-08
   93  244   7.062e-08
   93  245   9.878e-08
   93  246   4.264e-09
   93  247   7.334e-09
   93  248   8.320e-12
   93  249   6.837e-13
   93  250   7.721e-14
   93  251   1.698e-14
   94  239   1.134e-15
   94  240   2.350e-13
   94  241   5.772e-11
   94  242   1.321e-09
   94  243   2.155e-08
   94  244   1.773e-08
   94  245   9.326e-08
   94  246   1.573e-07
   94  247   1.665e-07
   94  248   1.236e-07
   94  249   1.707e-07
   94  250   1.393e-08
   94  251   3.022e-09
   94  252   1.938e-09
   94  253   4.925e-10
   94  254   5.952e-14
   94  255   1.840e-16
   95  243   2.459e-11
   95  244   3.634e-15
   95  245   6.599e-11
   95  246   7.050e-12
   95  247   3.629e-11
   95  248   1.928e-08
   95  249   5.762e-08
